
#******GeometryOffset*******#
-6.351859092712402344e+00, -6.244184570312500000e+02, 6.573245048522949219e+00, 
#*************#

#######
7.291324138641357422e-01, 5.639556884765625000e+00, 1.184958648681640625e+01, 1.801378250122070312e+01, 1.828474044799804688e+01, 1.828474044799804688e+01, 1.828474044799804688e+01, 1.828474044799804688e+01, 1.828474044799804688e+01, 
-2.061192393302917480e-01, -4.009198188781738281e+00, -4.461452960968017578e+00, -4.910369873046875000e+00, -4.874622821807861328e+00, -4.874622821807861328e+00, -4.874622821807861328e+00, -4.874622821807861328e+00, -4.874622821807861328e+00, 
-6.400000000000000000e+03, -7.124200195312500000e+03, -7.334418457031250000e+03, -7.125745605468750000e+03, -7.121891113281250000e+03, -7.121891113281250000e+03, -7.121891113281250000e+03, -7.121891113281250000e+03, -7.121891113281250000e+03, 
#######
7.291324138641357422e-01, 3.850811243057250977e+00, 7.788471221923828125e+00, 1.167759990692138672e+01, 3.512408828735351562e+01, 2.189385070800781250e+02, 2.189385070800781250e+02, 2.189385070800781250e+02, 2.189385070800781250e+02, 
-2.061192393302917480e-01, 6.232285022735595703e+00, 1.220187759399414062e+01, 1.809789657592773438e+01, 4.979095077514648438e+01, 3.020726013183593750e+02, 3.020726013183593750e+02, 3.020726013183593750e+02, 3.020726013183593750e+02, 
-6.400000000000000000e+03, -7.124463378906250000e+03, -7.334418457031250000e+03, -7.127033203125000000e+03, -6.600732910156250000e+03, -7.233125976562500000e+03, -7.233125976562500000e+03, -7.233125976562500000e+03, -7.233125976562500000e+03, 
#######
7.291324138641357422e-01, -2.374832391738891602e+00, -2.144050598144531250e+00, -1.915303707122802734e+00, 3.864194107055664062e+01, 7.004404449462890625e+01, 7.004404449462890625e+01, 7.004404449462890625e+01, 7.004404449462890625e+01, 
-2.061192393302917480e-01, 5.892958641052246094e+00, 1.244307899475097656e+01, 1.893544387817382812e+01, 3.408335876464843750e+02, 1.727030029296875000e+03, 1.727030029296875000e+03, 1.727030029296875000e+03, 1.727030029296875000e+03, 
-6.400000000000000000e+03, -7.124252929687500000e+03, -7.334418457031250000e+03, -7.126100097656250000e+03, -2.659335449218750000e+03, -5.837643554687500000e+03, -5.837643554687500000e+03, -5.837643554687500000e+03, -5.837643554687500000e+03, 
#######
7.291324138641357422e-01, -1.399746179580688477e+00, 1.665159344673156738e+00, 4.718554496765136719e+00, 1.017322311401367188e+02, 2.417010040283203125e+02, 2.417010040283203125e+02, 2.417010040283203125e+02, 2.417010040283203125e+02, 
-2.061192393302917480e-01, -8.991726875305175781e+00, -1.453337001800537109e+01, -2.005420112609863281e+01, -1.589315643310546875e+02, -3.062171936035156250e+02, -3.062171936035156250e+02, -3.062171936035156250e+02, -3.062171936035156250e+02, 
-6.400000000000000000e+03, -7.123769531250000000e+03, -7.334418457031250000e+03, -7.124527832031250000e+03, -2.679994628906250000e+03, -3.393301757812500000e+03, -3.393301757812500000e+03, -3.393301757812500000e+03, -3.393301757812500000e+03, 
#######
7.291324138641357422e-01, 1.184319496154785156e+01, 2.799574470520019531e+01, 3.082189750671386719e+01, 1.644763183593750000e+01, 2.641154527664184570e+00, 8.335260620117187500e+02, 8.335260620117187500e+02, 8.335260620117187500e+02, 
-2.061192393302917480e-01, 2.931675672531127930e+00, 1.162106132507324219e+01, 1.314141082763671875e+01, 8.823005676269531250e+00, 1.414661598205566406e+01, 2.936347167968750000e+03, 2.936347167968750000e+03, 2.936347167968750000e+03, 
-6.400000000000000000e+03, -7.125017089843750000e+03, -7.334418457031250000e+03, -7.297779785156250000e+03, -7.126424316406250000e+03, -6.449817382812500000e+03, -5.700164062500000000e+03, -5.700164062500000000e+03, -5.700164062500000000e+03, 
#######
7.291324138641357422e-01, 1.936943769454956055e+00, 6.566177845001220703e+00, 1.116547393798828125e+01, 1.553058929443359375e+02, 1.553058929443359375e+02, 1.553058929443359375e+02, 1.553058929443359375e+02, 1.553058929443359375e+02, 
-2.061192393302917480e-01, -9.589398384094238281e+00, -1.475100326538085938e+01, -1.987922859191894531e+01, -1.457137756347656250e+02, -1.457137756347656250e+02, -1.457137756347656250e+02, -1.457137756347656250e+02, -1.457137756347656250e+02, 
-6.400000000000000000e+03, -7.123980957031250000e+03, -7.334418457031250000e+03, -7.125321289062500000e+03, -4.533233886718750000e+03, -4.533233886718750000e+03, -4.533233886718750000e+03, -4.533233886718750000e+03, -4.533233886718750000e+03, 
#######
7.291324138641357422e-01, 5.013754844665527344e+00, 1.988304901123046875e+01, 1.988304901123046875e+01, 1.988304901123046875e+01, 1.988304901123046875e+01, 1.988304901123046875e+01, 1.988304901123046875e+01, 1.988304901123046875e+01, 
-2.061192393302917480e-01, 5.232822895050048828e+00, 1.896236991882324219e+01, 1.896236991882324219e+01, 1.896236991882324219e+01, 1.896236991882324219e+01, 1.896236991882324219e+01, 1.896236991882324219e+01, 1.896236991882324219e+01, 
-6.400000000000000000e+03, -7.124461914062500000e+03, -6.977536621093750000e+03, -6.977536621093750000e+03, -6.977536621093750000e+03, -6.977536621093750000e+03, -6.977536621093750000e+03, -6.977536621093750000e+03, -6.977536621093750000e+03, 
#######
7.291324138641357422e-01, -7.598998546600341797e+00, -1.142860889434814453e+01, -1.524496459960937500e+01, -5.791019821166992188e+01, -5.791019821166992188e+01, -5.791019821166992188e+01, -5.791019821166992188e+01, -5.791019821166992188e+01, 
-2.061192393302917480e-01, 7.714004069566726685e-02, 4.581785202026367188e+00, 9.070839881896972656e+00, 7.139070129394531250e+01, 7.139070129394531250e+01, 7.139070129394531250e+01, 7.139070129394531250e+01, 7.139070129394531250e+01, 
-6.400000000000000000e+03, -7.123849121093750000e+03, -7.334418457031250000e+03, -7.124564941406250000e+03, -5.064726562500000000e+03, -5.064726562500000000e+03, -5.064726562500000000e+03, -5.064726562500000000e+03, -5.064726562500000000e+03, 
#######
7.291324138641357422e-01, 6.789771318435668945e-01, 2.763301610946655273e+00, 4.830514430999755859e+00, 5.991022872924804688e+01, 5.991022872924804688e+01, 5.991022872924804688e+01, 5.991022872924804688e+01, 5.991022872924804688e+01, 
-2.061192393302917480e-01, 4.566488265991210938e+00, 1.030980491638183594e+01, 1.600597000122070312e+01, 1.301481781005859375e+02, 1.301481781005859375e+02, 1.301481781005859375e+02, 1.301481781005859375e+02, 1.301481781005859375e+02, 
-6.400000000000000000e+03, -7.124256835937500000e+03, -7.334418457031250000e+03, -7.125960449218750000e+03, -5.342202148437500000e+03, -5.342202148437500000e+03, -5.342202148437500000e+03, -5.342202148437500000e+03, -5.342202148437500000e+03, 
#######
7.291324138641357422e-01, 9.435663223266601562e+00, 2.320074844360351562e+01, 2.440338325500488281e+01, 1.002579307556152344e+01, -1.040595779418945312e+02, -4.899247741699218750e+02, -1.243155517578125000e+03, -5.074839172363281250e+02, 
-2.061192393302917480e-01, 8.359848022460937500e+00, 2.104676628112792969e+01, 2.215520477294921875e+01, 1.305412673950195312e+01, 2.915616989135742188e+01, 3.635679626464843750e+01, -9.505691528320312500e+01, -4.503257446289062500e+02, 
-6.400000000000000000e+03, -7.125270019531250000e+03, -7.334418457031250000e+03, -7.316145507812500000e+03, -7.126035156250000000e+03, -2.685658691406250000e+03, -4.634158691406250000e+03, -4.809741699218750000e+03, -4.419339843750000000e+03, 
#######
7.291324138641357422e-01, -1.129066562652587891e+01, -1.791181564331054688e+01, -2.446412086486816406e+01, -2.889437561035156250e+02, -5.396434326171875000e+02, -5.396434326171875000e+02, -5.396434326171875000e+02, -5.396434326171875000e+02, 
-2.061192393302917480e-01, 2.928022861480712891e+00, 8.116034507751464844e+00, 1.325010299682617188e+01, 2.494085235595703125e+02, 4.935604858398437500e+02, 4.935604858398437500e+02, 4.935604858398437500e+02, 4.935604858398437500e+02, 
-6.400000000000000000e+03, -7.124101562500000000e+03, -7.334418457031250000e+03, -7.126285156250000000e+03, -2.656298828125000000e+03, -3.715979003906250000e+03, -3.715979003906250000e+03, -3.715979003906250000e+03, -3.715979003906250000e+03, 
#######
7.291324138641357422e-01, -1.587482571601867676e+00, 2.368454589843750000e+02, 2.492797546386718750e+02, 2.492797546386718750e+02, 2.492797546386718750e+02, 2.492797546386718750e+02, 2.492797546386718750e+02, 2.492797546386718750e+02, 
-2.061192393302917480e-01, 6.317275762557983398e-01, 4.475858886718750000e+03, 4.709242187500000000e+03, 4.709242187500000000e+03, 4.709242187500000000e+03, 4.709242187500000000e+03, 4.709242187500000000e+03, 4.709242187500000000e+03, 
-6.400000000000000000e+03, -6.552618652343750000e+03, -7.483509765625000000e+03, -7.434963867187500000e+03, -7.434963867187500000e+03, -7.434963867187500000e+03, -7.434963867187500000e+03, -7.434963867187500000e+03, -7.434963867187500000e+03, 
#######
7.291324138641357422e-01, 3.093864917755126953e+00, 7.297991752624511719e+00, 1.146709537506103516e+01, 2.423060913085937500e+02, 1.343928344726562500e+03, 1.711891357421875000e+03, 1.711891357421875000e+03, 1.711891357421875000e+03, 
-2.061192393302917480e-01, 3.148840665817260742e+00, 7.411527156829833984e+00, 1.163870334625244141e+01, 2.273316040039062500e+02, 1.314094970703125000e+03, 1.677094848632812500e+03, 1.677094848632812500e+03, 1.677094848632812500e+03, 
-6.400000000000000000e+03, -7.124281738281250000e+03, -7.334418457031250000e+03, -7.126011230468750000e+03, -2.661070312500000000e+03, -7.483498046875000000e+03, -5.872710449218750000e+03, -5.872710449218750000e+03, -5.872710449218750000e+03, 
#######
7.291324138641357422e-01, 2.375191688537597656e+00, 2.375191688537597656e+00, 2.375191688537597656e+00, 2.375191688537597656e+00, 2.375191688537597656e+00, 2.375191688537597656e+00, 2.375191688537597656e+00, 2.375191688537597656e+00, 
-2.061192393302917480e-01, -4.998074844479560852e-03, -4.998074844479560852e-03, -4.998074844479560852e-03, -4.998074844479560852e-03, -4.998074844479560852e-03, -4.998074844479560852e-03, -4.998074844479560852e-03, -4.998074844479560852e-03, 
-6.400000000000000000e+03, -6.539977050781250000e+03, -6.539977050781250000e+03, -6.539977050781250000e+03, -6.539977050781250000e+03, -6.539977050781250000e+03, -6.539977050781250000e+03, -6.539977050781250000e+03, -6.539977050781250000e+03, 
#######
7.291324138641357422e-01, -5.990922451019287109e+00, -8.516140937805175781e+00, -1.100552463531494141e+01, -2.623811149597167969e+01, -2.623811149597167969e+01, -2.623811149597167969e+01, -2.623811149597167969e+01, -2.623811149597167969e+01, 
-2.061192393302917480e-01, 9.407894134521484375e+00, 1.754656982421875000e+01, 2.556974983215332031e+01, 1.007872924804687500e+02, 1.007872924804687500e+02, 1.007872924804687500e+02, 1.007872924804687500e+02, 1.007872924804687500e+02, 
-6.400000000000000000e+03, -7.124437500000000000e+03, -7.334418457031250000e+03, -7.127416503906250000e+03, -6.163020019531250000e+03, -6.163020019531250000e+03, -6.163020019531250000e+03, -6.163020019531250000e+03, -6.163020019531250000e+03, 
#######
7.291324138641357422e-01, 1.323790073394775391e+01, 3.100712394714355469e+01, 3.300389480590820312e+01, 1.756802734375000000e+03, 1.756802734375000000e+03, 1.756802734375000000e+03, 1.756802734375000000e+03, 1.756802734375000000e+03, 
-2.061192393302917480e-01, 1.255079269409179688e+00, 7.204999446868896484e+00, 7.873606204986572266e+00, 7.077267456054687500e+02, 7.077267456054687500e+02, 7.077267456054687500e+02, 7.077267456054687500e+02, 7.077267456054687500e+02, 
-6.400000000000000000e+03, -7.125142578125000000e+03, -7.334418457031250000e+03, -7.310901367187500000e+03, -5.208505859375000000e+03, -5.208505859375000000e+03, -5.208505859375000000e+03, -5.208505859375000000e+03, -5.208505859375000000e+03, 
#######
7.291324138641357422e-01, 6.492086648941040039e-01, 5.365533828735351562e+00, 1.006897926330566406e+01, 3.774089050292968750e+01, 3.774089050292968750e+01, 3.774089050292968750e+01, 3.774089050292968750e+01, 3.774089050292968750e+01, 
-2.061192393302917480e-01, -7.475847244262695312e+00, -8.207643508911132812e+00, -8.937440872192382812e+00, -1.396341705322265625e+01, -1.396341705322265625e+01, -1.396341705322265625e+01, -1.396341705322265625e+01, -1.396341705322265625e+01, 
-6.400000000000000000e+03, -7.123869628906250000e+03, -7.334418457031250000e+03, -7.124473632812500000e+03, -6.268104492187500000e+03, -6.268104492187500000e+03, -6.268104492187500000e+03, -6.268104492187500000e+03, -6.268104492187500000e+03, 
