
#******GeometryOffset*******#
-6.351859092712402344e+00, -6.244184570312500000e+02, 6.573245048522949219e+00, 
#*************#

#######
0.000000000000000000e+00, -1.193781982421875000e+03, 
6.131759166717529297e+00, 9.384036865234375000e+02, 
-3.005109863281250000e+03, -3.973208984375000000e+03, 
#######
0.000000000000000000e+00, 2.059669952392578125e+02, 
7.071667194366455078e+00, 1.713625488281250000e+03, 
-3.005893066406250000e+03, -3.531929443359375000e+03, 
#######
0.000000000000000000e+00, 3.842123413085937500e+02, 
3.116081953048706055e+00, 1.495648315429687500e+03, 
-3.002596679687500000e+03, -3.927902099609375000e+03, 
#######
0.000000000000000000e+00, 1.176952209472656250e+02, 
5.496256351470947266e+00, 1.750203369140625000e+03, 
-3.004580322265625000e+03, -3.421241943359375000e+03, 
#######
0.000000000000000000e+00, -1.187200561523437500e+03, 
5.023154258728027344e+00, 1.154809326171875000e+03, 
-3.004186035156250000e+03, -3.711299072265625000e+03, 
#######
0.000000000000000000e+00, -6.504921875000000000e+02, 
2.184818506240844727e+00, 4.498551940917968750e+02, 
-3.001820800781250000e+03, -4.616724121093750000e+03, 
#######
0.000000000000000000e+00, 2.702374572753906250e+02, 
5.493191719055175781e+00, 1.667991210937500000e+03, 
-3.004577636718750000e+03, -3.632697509765625000e+03, 
#######
0.000000000000000000e+00, 7.077131748199462891e+00, 
1.467540979385375977e+00, 1.771610473632812500e+03, 
-3.001222900390625000e+03, -3.314281005859375000e+03, 
#######
0.000000000000000000e+00, 3.769408264160156250e+02, 
8.543043136596679688e-01, 1.153655029296875000e+03, 
-3.000711914062500000e+03, -4.327522949218750000e+03, 
#######
0.000000000000000000e+00, -1.083456542968750000e+03, 
5.011383056640625000e+00, 1.364140991210937500e+03, 
-3.004176269531250000e+03, -3.462815917968750000e+03, 
#######
0.000000000000000000e+00, -1.127339233398437500e+03, 
7.555749416351318359e+00, 7.674044189453125000e+02, 
-3.006296386718750000e+03, -4.182390625000000000e+03, 
#######
0.000000000000000000e+00, 2.931220397949218750e+02, 
5.615448355674743652e-01, 9.568713989257812500e+02, 
-3.000468017578125000e+03, -4.494125488281250000e+03, 
#######
0.000000000000000000e+00, 3.870067138671875000e+02, 
4.281899452209472656e+00, 1.487905029296875000e+03, 
-3.003568359375000000e+03, -3.941944824218750000e+03, 
#######
0.000000000000000000e+00, -1.913303680419921875e+02, 
4.809978306293487549e-01, 5.099483947753906250e+02, 
-3.000400878906250000e+03, -4.713671875000000000e+03, 
#######
0.000000000000000000e+00, -1.129784179687500000e+03, 
3.001850605010986328e+00, 7.669906616210937500e+02, 
-3.002501464843750000e+03, -4.173556640625000000e+03, 
#######
0.000000000000000000e+00, 5.763589859008789062e+01, 
5.966841697692871094e+00, 1.766934936523437500e+03, 
-3.004972412109375000e+03, -3.361526855468750000e+03, 
#######
0.000000000000000000e+00, 8.895321655273437500e+01, 
5.448821544647216797e+00, 7.019362182617187500e+02, 
-3.004540771484375000e+03, -4.659368652343750000e+03, 
#######
0.000000000000000000e+00, -1.009881713867187500e+03, 
3.432006120681762695e+00, 1.445373535156250000e+03, 
-3.002860107421875000e+03, -3.366735595703125000e+03, 
#######
0.000000000000000000e+00, -8.714326782226562500e+02, 
5.797599792480468750e+00, 1.558757568359375000e+03, 
