
#******GeometryOffset*******#
-6.351859092712402344e+00, -6.244184570312500000e+02, 6.573245048522949219e+00, 
#*************#

#######
0.000000000000000000e+00, 9.218250122070312500e+02, 3.667628173828125000e+03, 4.319277343750000000e+03, 
0.000000000000000000e+00, 5.652510986328125000e+02, 2.248941894531250000e+03, 1.865226684570312500e+03, 
-6.282480957031250000e+03, -7.483509765625000000e+03, -3.906051757812500000e+03, -3.802478027343750000e+03, 
#######
0.000000000000000000e+00, -1.032522705078125000e+03, -4.076373046875000000e+03, -4.705737792968750000e+03, 
0.000000000000000000e+00, 3.572620849609375000e+02, 1.410461547851562500e+03, 1.111703979492187500e+03, 
-6.269982910156250000e+03, -7.483513671875000000e+03, -3.906056396484375000e+03, -4.217914550781250000e+03, 
#######
0.000000000000000000e+00, 2.392984771728515625e+01, 9.509790802001953125e+01, -5.044570312500000000e+02, 
0.000000000000000000e+00, 1.082747680664062500e+03, 4.302870605468750000e+03, 4.425603515625000000e+03, 
-6.280610351562500000e+03, -7.483509765625000000e+03, -3.906052490234375000e+03, -4.362212402343750000e+03, 
#######
0.000000000000000000e+00, -8.235299072265625000e+02, -3.140369384765625000e+03, -2.824219970703125000e+03, 
0.000000000000000000e+00, 7.953366088867187500e+02, 3.032859619140625000e+03, 2.481791503906250000e+03, 
-6.211888183593750000e+03, -7.483509765625000000e+03, -3.906052001953125000e+03, -4.329118164062500000e+03, 
#######
0.000000000000000000e+00, -1.115820800781250000e+03, -4.284746582031250000e+03, -3.709717041015625000e+03, 
0.000000000000000000e+00, 2.029358367919921875e+02, 7.792727050781250000e+02, 1.254024169921875000e+03, 
-6.223841796875000000e+03, -7.483511718750000000e+03, -3.906054443359375000e+03, -4.069037841796875000e+03, 
#######
0.000000000000000000e+00, -9.156129760742187500e+02, -3.546165771484375000e+03, -3.868894042968750000e+03, 
0.000000000000000000e+00, -6.469252929687500000e+02, -2.505539306640625000e+03, -3.174295898437500000e+03, 
-6.238309082031250000e+03, -7.483509765625000000e+03, -3.906051757812500000e+03, -4.082751220703125000e+03, 
#######
