
#######
-1.915677487850189209e-01, 1.883415341377258301e+00, 3.018491172790527344e+01, 1.553095581054687500e+03, -3.104733886718750000e+03, -4.536400390625000000e+03, 3.465823730468750000e+03, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 5.798917236328125000e+02, 
-6.835844516754150391e-01, 7.112779021263122559e-01, 1.973634529113769531e+01, -4.979285644531250000e+03, 3.115075195312500000e+03, 5.603020019531250000e+03, -3.685854248046875000e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, -1.023237609863281250e+03, 
-6.400000000000000000e+03, -6.752749023437500000e+03, -1.939091674804687500e+03, -3.663934814453125000e+03, -6.752748535156250000e+03, -5.803347167968750000e+03, -1.739750244140625000e+03, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, -4.401972045898437500e+02, 
#######
-1.915677487850189209e-01, -4.686932086944580078e+00, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, -2.483233070373535156e+01, 
-6.835844516754150391e-01, 2.981029033660888672e+00, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 1.940352439880371094e+01, 
-6.400000000000000000e+03, -6.752748535156250000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, -5.171857421875000000e+03, 
#######
-1.915677487850189209e-01, -2.913131475448608398e+00, -4.206690216064453125e+01, 4.250307128906250000e+03, 2.295875732421875000e+03, -5.791206054687500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, -4.903301757812500000e+03, 
-6.835844516754150391e-01, -2.624383568763732910e-01, 5.796378612518310547e+00, -2.727758544921875000e+03, -1.349273315429687500e+03, 4.354647949218750000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 3.571385253906250000e+03, 
