
#******GeometryOffset*******#
-6.351859092712402344e+00, -6.244184570312500000e+02, 6.573245048522949219e+00, 
#*************#

#######
4.495249986648559570e-01, 2.392380523681640625e+02, 2.392380523681640625e+02, 2.392380523681640625e+02, 2.392380523681640625e+02, 2.392380523681640625e+02, 2.392380523681640625e+02, 2.392380523681640625e+02, 2.392380523681640625e+02, 2.392380523681640625e+02, 2.392380523681640625e+02, 2.392380523681640625e+02, 
-4.106891155242919922e+00, 1.174747680664062500e+03, 1.174747680664062500e+03, 1.174747680664062500e+03, 1.174747680664062500e+03, 1.174747680664062500e+03, 1.174747680664062500e+03, 1.174747680664062500e+03, 1.174747680664062500e+03, 1.174747680664062500e+03, 1.174747680664062500e+03, 1.174747680664062500e+03, 
-3.000000000000000000e+03, -4.338928222656250000e+03, -4.338928222656250000e+03, -4.338928222656250000e+03, -4.338928222656250000e+03, -4.338928222656250000e+03, -4.338928222656250000e+03, -4.338928222656250000e+03, -4.338928222656250000e+03, -4.338928222656250000e+03, -4.338928222656250000e+03, -4.338928222656250000e+03, 
#######
4.495249986648559570e-01, -9.344786987304687500e+02, -1.181824707031250000e+03, -1.181824707031250000e+03, -1.181824707031250000e+03, -1.181824707031250000e+03, -1.181824707031250000e+03, -1.181824707031250000e+03, -1.181824707031250000e+03, -1.181824707031250000e+03, -1.181824707031250000e+03, -1.181824707031250000e+03, 
-4.106891155242919922e+00, 3.883831787109375000e+03, 4.912430664062500000e+03, 4.912430664062500000e+03, 4.912430664062500000e+03, 4.912430664062500000e+03, 4.912430664062500000e+03, 4.912430664062500000e+03, 4.912430664062500000e+03, 4.912430664062500000e+03, 4.912430664062500000e+03, 4.912430664062500000e+03, 
-3.000000000000000000e+03, -7.483509765625000000e+03, -6.308479492187500000e+03, -6.308479492187500000e+03, -6.308479492187500000e+03, -6.308479492187500000e+03, -6.308479492187500000e+03, -6.308479492187500000e+03, -6.308479492187500000e+03, -6.308479492187500000e+03, -6.308479492187500000e+03, -6.308479492187500000e+03, 
#######
4.495249986648559570e-01, 1.332148647308349609e+01, 1.332148647308349609e+01, 1.332148647308349609e+01, 1.332148647308349609e+01, 1.332148647308349609e+01, 1.332148647308349609e+01, 1.332148647308349609e+01, 1.332148647308349609e+01, 1.332148647308349609e+01, 1.332148647308349609e+01, 1.332148647308349609e+01, 
-4.106891155242919922e+00, -1.255816459655761719e+00, -1.255816459655761719e+00, -1.255816459655761719e+00, -1.255816459655761719e+00, -1.255816459655761719e+00, -1.255816459655761719e+00, -1.255816459655761719e+00, -1.255816459655761719e+00, -1.255816459655761719e+00, -1.255816459655761719e+00, -1.255816459655761719e+00, 
-3.000000000000000000e+03, -3.028384765625000000e+03, -3.028384765625000000e+03, -3.028384765625000000e+03, -3.028384765625000000e+03, -3.028384765625000000e+03, -3.028384765625000000e+03, -3.028384765625000000e+03, -3.028384765625000000e+03, -3.028384765625000000e+03, -3.028384765625000000e+03, -3.028384765625000000e+03, 
#######
4.495249986648559570e-01, 1.229878662109375000e+03, 2.518239257812500000e+03, 3.466917968750000000e+03, 3.466917968750000000e+03, 3.466917968750000000e+03, 3.466917968750000000e+03, 3.466917968750000000e+03, 3.466917968750000000e+03, 3.466917968750000000e+03, 3.466917968750000000e+03, 3.466917968750000000e+03, 
-4.106891155242919922e+00, 1.734764862060546875e+02, 1.799268798828125000e+03, 2.996413818359375000e+03, 2.996413818359375000e+03, 2.996413818359375000e+03, 2.996413818359375000e+03, 2.996413818359375000e+03, 2.996413818359375000e+03, 2.996413818359375000e+03, 2.996413818359375000e+03, 2.996413818359375000e+03, 
-3.000000000000000000e+03, -4.405866699218750000e+03, -7.483508789062500000e+03, -5.217299804687500000e+03, -5.217299804687500000e+03, -5.217299804687500000e+03, -5.217299804687500000e+03, -5.217299804687500000e+03, -5.217299804687500000e+03, -5.217299804687500000e+03, -5.217299804687500000e+03, -5.217299804687500000e+03, 
#######
4.495249986648559570e-01, 2.080407714843750000e+03, 2.080407714843750000e+03, 2.080407714843750000e+03, 2.080407714843750000e+03, 2.080407714843750000e+03, 2.080407714843750000e+03, 2.080407714843750000e+03, 2.080407714843750000e+03, 2.080407714843750000e+03, 2.080407714843750000e+03, 2.080407714843750000e+03, 
-4.106891155242919922e+00, -1.703473999023437500e+03, -1.703473999023437500e+03, -1.703473999023437500e+03, -1.703473999023437500e+03, -1.703473999023437500e+03, -1.703473999023437500e+03, -1.703473999023437500e+03, -1.703473999023437500e+03, -1.703473999023437500e+03, -1.703473999023437500e+03, -1.703473999023437500e+03, 
-3.000000000000000000e+03, -6.022656738281250000e+03, -6.022656738281250000e+03, -6.022656738281250000e+03, -6.022656738281250000e+03, -6.022656738281250000e+03, -6.022656738281250000e+03, -6.022656738281250000e+03, -6.022656738281250000e+03, -6.022656738281250000e+03, -6.022656738281250000e+03, -6.022656738281250000e+03, 
#######
4.495249986648559570e-01, 3.920335205078125000e+03, 6.011298339843750000e+03, 3.468870361328125000e+03, 3.468870361328125000e+03, 3.468870361328125000e+03, 3.468870361328125000e+03, 3.468870361328125000e+03, 3.468870361328125000e+03, 3.468870361328125000e+03, 3.468870361328125000e+03, 3.468870361328125000e+03, 
-4.106891155242919922e+00, 9.276481933593750000e+02, 1.424669189453125000e+03, 7.837310180664062500e+02, 7.837310180664062500e+02, 7.837310180664062500e+02, 7.837310180664062500e+02, 7.837310180664062500e+02, 7.837310180664062500e+02, 7.837310180664062500e+02, 7.837310180664062500e+02, 7.837310180664062500e+02, 
-3.000000000000000000e+03, -7.483510253906250000e+03, -5.096373046875000000e+03, -2.187812500000000000e+03, -2.187812500000000000e+03, -2.187812500000000000e+03, -2.187812500000000000e+03, -2.187812500000000000e+03, -2.187812500000000000e+03, -2.187812500000000000e+03, -2.187812500000000000e+03, -2.187812500000000000e+03, 
#######
4.495249986648559570e-01, -6.962927246093750000e+02, -6.962927246093750000e+02, -6.962927246093750000e+02, -6.962927246093750000e+02, -6.962927246093750000e+02, -6.962927246093750000e+02, -6.962927246093750000e+02, -6.962927246093750000e+02, -6.962927246093750000e+02, -6.962927246093750000e+02, -6.962927246093750000e+02, 
-4.106891155242919922e+00, 8.450911254882812500e+02, 8.450911254882812500e+02, 8.450911254882812500e+02, 8.450911254882812500e+02, 8.450911254882812500e+02, 8.450911254882812500e+02, 8.450911254882812500e+02, 8.450911254882812500e+02, 8.450911254882812500e+02, 8.450911254882812500e+02, 8.450911254882812500e+02, 
-3.000000000000000000e+03, -4.232449707031250000e+03, -4.232449707031250000e+03, -4.232449707031250000e+03, -4.232449707031250000e+03, -4.232449707031250000e+03, -4.232449707031250000e+03, -4.232449707031250000e+03, -4.232449707031250000e+03, -4.232449707031250000e+03, -4.232449707031250000e+03, -4.232449707031250000e+03, 
#######
4.495249986648559570e-01, 2.666103759765625000e+03, 3.481183593750000000e+03, 3.738124755859375000e+03, 3.738124755859375000e+03, 3.738124755859375000e+03, 3.738124755859375000e+03, 3.738124755859375000e+03, 3.738124755859375000e+03, 3.738124755859375000e+03, 3.738124755859375000e+03, 3.738124755859375000e+03, 
-4.106891155242919922e+00, -1.881440185546875000e+03, -1.063161010742187500e+03, -8.052112426757812500e+02, -8.052112426757812500e+02, -8.052112426757812500e+02, -8.052112426757812500e+02, -8.052112426757812500e+02, -8.052112426757812500e+02, -8.052112426757812500e+02, -8.052112426757812500e+02, -8.052112426757812500e+02, 
-3.000000000000000000e+03, -6.666213378906250000e+03, -7.483510253906250000e+03, -7.225870117187500000e+03, -7.225870117187500000e+03, -7.225870117187500000e+03, -7.225870117187500000e+03, -7.225870117187500000e+03, -7.225870117187500000e+03, -7.225870117187500000e+03, -7.225870117187500000e+03, -7.225870117187500000e+03, 
#######
4.495249986648559570e-01, -3.770074218750000000e+03, -3.770074218750000000e+03, -3.770074218750000000e+03, -3.770074218750000000e+03, -3.770074218750000000e+03, -3.770074218750000000e+03, -3.770074218750000000e+03, -3.770074218750000000e+03, -3.770074218750000000e+03, -3.770074218750000000e+03, -3.770074218750000000e+03, 
-4.106891155242919922e+00, -1.135947753906250000e+03, -1.135947753906250000e+03, -1.135947753906250000e+03, -1.135947753906250000e+03, -1.135947753906250000e+03, -1.135947753906250000e+03, -1.135947753906250000e+03, -1.135947753906250000e+03, -1.135947753906250000e+03, -1.135947753906250000e+03, -1.135947753906250000e+03, 
-3.000000000000000000e+03, -7.387780761718750000e+03, -7.387780761718750000e+03, -7.387780761718750000e+03, -7.387780761718750000e+03, -7.387780761718750000e+03, -7.387780761718750000e+03, -7.387780761718750000e+03, -7.387780761718750000e+03, -7.387780761718750000e+03, -7.387780761718750000e+03, -7.387780761718750000e+03, 
#######
4.495249986648559570e-01, -4.728193664550781250e+02, -4.728193664550781250e+02, -4.728193664550781250e+02, -4.728193664550781250e+02, -4.728193664550781250e+02, -4.728193664550781250e+02, -4.728193664550781250e+02, -4.728193664550781250e+02, -4.728193664550781250e+02, -4.728193664550781250e+02, -4.728193664550781250e+02, 
-4.106891155242919922e+00, -4.001165161132812500e+02, -4.001165161132812500e+02, -4.001165161132812500e+02, -4.001165161132812500e+02, -4.001165161132812500e+02, -4.001165161132812500e+02, -4.001165161132812500e+02, -4.001165161132812500e+02, -4.001165161132812500e+02, -4.001165161132812500e+02, -4.001165161132812500e+02, 
-3.000000000000000000e+03, -3.711781005859375000e+03, -3.711781005859375000e+03, -3.711781005859375000e+03, -3.711781005859375000e+03, -3.711781005859375000e+03, -3.711781005859375000e+03, -3.711781005859375000e+03, -3.711781005859375000e+03, -3.711781005859375000e+03, -3.711781005859375000e+03, -3.711781005859375000e+03, 
#######
4.495249986648559570e-01, 3.728099853515625000e+03, 3.979750244140625000e+03, 3.979750244140625000e+03, 3.979750244140625000e+03, 3.979750244140625000e+03, 3.979750244140625000e+03, 3.979750244140625000e+03, 3.979750244140625000e+03, 3.979750244140625000e+03, 3.979750244140625000e+03, 3.979750244140625000e+03, 
-4.106891155242919922e+00, -1.540918823242187500e+03, -1.644667602539062500e+03, -1.644667602539062500e+03, -1.644667602539062500e+03, -1.644667602539062500e+03, -1.644667602539062500e+03, -1.644667602539062500e+03, -1.644667602539062500e+03, -1.644667602539062500e+03, -1.644667602539062500e+03, -1.644667602539062500e+03, 
-3.000000000000000000e+03, -7.483516601562500000e+03, -7.181187011718750000e+03, -7.181187011718750000e+03, -7.181187011718750000e+03, -7.181187011718750000e+03, -7.181187011718750000e+03, -7.181187011718750000e+03, -7.181187011718750000e+03, -7.181187011718750000e+03, -7.181187011718750000e+03, -7.181187011718750000e+03, 
#######
4.495249986648559570e-01, 2.981897460937500000e+03, 2.981897460937500000e+03, 2.981897460937500000e+03, 2.981897460937500000e+03, 2.981897460937500000e+03, 2.981897460937500000e+03, 2.981897460937500000e+03, 2.981897460937500000e+03, 2.981897460937500000e+03, 2.981897460937500000e+03, 2.981897460937500000e+03, 
-4.106891155242919922e+00, 4.556162414550781250e+02, 4.556162414550781250e+02, 4.556162414550781250e+02, 4.556162414550781250e+02, 4.556162414550781250e+02, 4.556162414550781250e+02, 4.556162414550781250e+02, 4.556162414550781250e+02, 4.556162414550781250e+02, 4.556162414550781250e+02, 4.556162414550781250e+02, 
-3.000000000000000000e+03, -6.371235351562500000e+03, -6.371235351562500000e+03, -6.371235351562500000e+03, -6.371235351562500000e+03, -6.371235351562500000e+03, -6.371235351562500000e+03, -6.371235351562500000e+03, -6.371235351562500000e+03, -6.371235351562500000e+03, -6.371235351562500000e+03, -6.371235351562500000e+03, 
#######
4.495249986648559570e-01, -4.650107116699218750e+02, -4.650107116699218750e+02, -4.650107116699218750e+02, -4.650107116699218750e+02, -4.650107116699218750e+02, -4.650107116699218750e+02, -4.650107116699218750e+02, -4.650107116699218750e+02, -4.650107116699218750e+02, -4.650107116699218750e+02, -4.650107116699218750e+02, 
-4.106891155242919922e+00, 7.777909545898437500e+02, 7.777909545898437500e+02, 7.777909545898437500e+02, 7.777909545898437500e+02, 7.777909545898437500e+02, 7.777909545898437500e+02, 7.777909545898437500e+02, 7.777909545898437500e+02, 7.777909545898437500e+02, 7.777909545898437500e+02, 7.777909545898437500e+02, 
-3.000000000000000000e+03, -4.055181884765625000e+03, -4.055181884765625000e+03, -4.055181884765625000e+03, -4.055181884765625000e+03, -4.055181884765625000e+03, -4.055181884765625000e+03, -4.055181884765625000e+03, -4.055181884765625000e+03, -4.055181884765625000e+03, -4.055181884765625000e+03, -4.055181884765625000e+03, 
#######
4.495249986648559570e-01, -2.856067382812500000e+03, -4.349333496093750000e+03, -1.540863891601562500e+03, -1.961622802734375000e+03, -1.961622802734375000e+03, -1.961622802734375000e+03, -1.961622802734375000e+03, -1.961622802734375000e+03, -1.961622802734375000e+03, -1.961622802734375000e+03, -1.961622802734375000e+03, 
-4.106891155242919922e+00, 2.825143798828125000e+03, 4.304156250000000000e+03, 1.612098876953125000e+03, 2.047163940429687500e+03, 2.047163940429687500e+03, 2.047163940429687500e+03, 2.047163940429687500e+03, 2.047163940429687500e+03, 2.047163940429687500e+03, 2.047163940429687500e+03, 2.047163940429687500e+03, 
-3.000000000000000000e+03, -7.483509277343750000e+03, -5.149107910156250000e+03, -8.342802734375000000e+02, -5.705395507812500000e+02, -5.705395507812500000e+02, -5.705395507812500000e+02, -5.705395507812500000e+02, -5.705395507812500000e+02, -5.705395507812500000e+02, -5.705395507812500000e+02, -5.705395507812500000e+02, 
#######
4.495249986648559570e-01, -8.891755676269531250e+01, -3.851151855468750000e+03, -3.710503417968750000e+03, -3.710503417968750000e+03, -3.710503417968750000e+03, -3.710503417968750000e+03, -3.710503417968750000e+03, -3.710503417968750000e+03, -3.710503417968750000e+03, -3.710503417968750000e+03, -3.710503417968750000e+03, 
-4.106891155242919922e+00, 4.533218383789062500e+01, -4.767608886718750000e+03, -4.600494628906250000e+03, -4.600494628906250000e+03, -4.600494628906250000e+03, -4.600494628906250000e+03, -4.600494628906250000e+03, -4.600494628906250000e+03, -4.600494628906250000e+03, -4.600494628906250000e+03, -4.600494628906250000e+03, 
-3.000000000000000000e+03, -3.145433105468750000e+03, -5.833669921875000000e+03, -5.929950683593750000e+03, -5.929950683593750000e+03, -5.929950683593750000e+03, -5.929950683593750000e+03, -5.929950683593750000e+03, -5.929950683593750000e+03, -5.929950683593750000e+03, -5.929950683593750000e+03, -5.929950683593750000e+03, 
#######
4.495249986648559570e-01, 4.460436706542968750e+02, 4.460436706542968750e+02, 4.460436706542968750e+02, 4.460436706542968750e+02, 4.460436706542968750e+02, 4.460436706542968750e+02, 4.460436706542968750e+02, 4.460436706542968750e+02, 4.460436706542968750e+02, 4.460436706542968750e+02, 4.460436706542968750e+02, 
-4.106891155242919922e+00, -9.470585937500000000e+02, -9.470585937500000000e+02, -9.470585937500000000e+02, -9.470585937500000000e+02, -9.470585937500000000e+02, -9.470585937500000000e+02, -9.470585937500000000e+02, -9.470585937500000000e+02, -9.470585937500000000e+02, -9.470585937500000000e+02, -9.470585937500000000e+02, 
-3.000000000000000000e+03, -4.188511718750000000e+03, -4.188511718750000000e+03, -4.188511718750000000e+03, -4.188511718750000000e+03, -4.188511718750000000e+03, -4.188511718750000000e+03, -4.188511718750000000e+03, -4.188511718750000000e+03, -4.188511718750000000e+03, -4.188511718750000000e+03, -4.188511718750000000e+03, 
#######
4.495249986648559570e-01, -8.560764312744140625e+01, -8.560764312744140625e+01, -8.560764312744140625e+01, -8.560764312744140625e+01, -8.560764312744140625e+01, -8.560764312744140625e+01, -8.560764312744140625e+01, -8.560764312744140625e+01, -8.560764312744140625e+01, -8.560764312744140625e+01, -8.560764312744140625e+01, 
-4.106891155242919922e+00, 3.287176513671875000e+01, 3.287176513671875000e+01, 3.287176513671875000e+01, 3.287176513671875000e+01, 3.287176513671875000e+01, 3.287176513671875000e+01, 3.287176513671875000e+01, 3.287176513671875000e+01, 3.287176513671875000e+01, 3.287176513671875000e+01, 3.287176513671875000e+01, 
-3.000000000000000000e+03, -3.104649658203125000e+03, -3.104649658203125000e+03, -3.104649658203125000e+03, -3.104649658203125000e+03, -3.104649658203125000e+03, -3.104649658203125000e+03, -3.104649658203125000e+03, -3.104649658203125000e+03, -3.104649658203125000e+03, -3.104649658203125000e+03, -3.104649658203125000e+03, 
#######
4.495249986648559570e-01, 2.617556884765625000e+03, 2.617556884765625000e+03, 2.617556884765625000e+03, 2.617556884765625000e+03, 2.617556884765625000e+03, 2.617556884765625000e+03, 2.617556884765625000e+03, 2.617556884765625000e+03, 2.617556884765625000e+03, 2.617556884765625000e+03, 2.617556884765625000e+03, 
-4.106891155242919922e+00, -2.046910522460937500e+03, -2.046910522460937500e+03, -2.046910522460937500e+03, -2.046910522460937500e+03, -2.046910522460937500e+03, -2.046910522460937500e+03, -2.046910522460937500e+03, -2.046910522460937500e+03, -2.046910522460937500e+03, -2.046910522460937500e+03, -2.046910522460937500e+03, 
-3.000000000000000000e+03, -6.729798339843750000e+03, -6.729798339843750000e+03, -6.729798339843750000e+03, -6.729798339843750000e+03, -6.729798339843750000e+03, -6.729798339843750000e+03, -6.729798339843750000e+03, -6.729798339843750000e+03, -6.729798339843750000e+03, -6.729798339843750000e+03, -6.729798339843750000e+03, 
#######
4.495249986648559570e-01, 2.119565185546875000e+03, 2.254083740234375000e+03, 2.254083740234375000e+03, 2.254083740234375000e+03, 2.254083740234375000e+03, 2.254083740234375000e+03, 2.254083740234375000e+03, 2.254083740234375000e+03, 2.254083740234375000e+03, 2.254083740234375000e+03, 2.254083740234375000e+03, 
-4.106891155242919922e+00, 3.404716796875000000e+03, 3.621104003906250000e+03, 3.621104003906250000e+03, 3.621104003906250000e+03, 3.621104003906250000e+03, 3.621104003906250000e+03, 3.621104003906250000e+03, 3.621104003906250000e+03, 3.621104003906250000e+03, 3.621104003906250000e+03, 3.621104003906250000e+03, 
-3.000000000000000000e+03, -7.483520507812500000e+03, -7.200523925781250000e+03, -7.200523925781250000e+03, -7.200523925781250000e+03, -7.200523925781250000e+03, -7.200523925781250000e+03, -7.200523925781250000e+03, -7.200523925781250000e+03, -7.200523925781250000e+03, -7.200523925781250000e+03, -7.200523925781250000e+03, 
#######
4.495249986648559570e-01, -3.799260742187500000e+03, -5.758755859375000000e+03, -2.070127441406250000e+03, -5.695571777343750000e+03, -4.198160644531250000e+03, -4.198160644531250000e+03, -4.198160644531250000e+03, -4.198160644531250000e+03, -4.198160644531250000e+03, -4.198160644531250000e+03, -4.198160644531250000e+03, 
-4.106891155242919922e+00, 1.350473876953125000e+03, 2.049025634765625000e+03, 8.282360229492187500e+02, 2.219500000000000000e+03, 1.677009765625000000e+03, 1.677009765625000000e+03, 1.677009765625000000e+03, 1.677009765625000000e+03, 1.677009765625000000e+03, 1.677009765625000000e+03, 1.677009765625000000e+03, 
-3.000000000000000000e+03, -7.483509765625000000e+03, -5.172938476562500000e+03, -8.520042114257812500e+02, 9.692025756835937500e+02, 1.717359619140625000e+03, 1.717359619140625000e+03, 1.717359619140625000e+03, 1.717359619140625000e+03, 1.717359619140625000e+03, 1.717359619140625000e+03, 1.717359619140625000e+03, 
