174.29718875502007, 0.3894863136258026
180.72289156626505, 0.28226592125889205
189.15662650602408, 0.21346955681357094
195.58232931726906, 0.1632142256033511
203.6144578313253, 0.12884241008903757
212.44979919678713, 0.10061695029830625
222.89156626506025, 0.07940720406388209
234.93975903614455, 0.06199016316865769
243.77510040160644, 0.05052888795631631
254.21686746987953, 0.039877552491628096
266.26506024096386, 0.03284333000699539
279.91967871485946, 0.02591113900387037
291.96787148594376, 0.02134052959594008
304.4176706827309, 0.01738817648131546
314.4578313253012, 0.014791751882489598
