
#######
-6.400000000000000000e+03, -4.758326171875000000e+03, -4.758326171875000000e+03, -4.758326171875000000e+03, -4.758326171875000000e+03, -4.758326171875000000e+03, 
#######
-4.335843026638031006e-01, -4.335843026638031006e-01, -6.329238891601562500e+02, -1.328413330078125000e+03, -3.378831542968750000e+03, -1.871828857421875000e+03, 
2.999359619140625000e+03, 2.999359619140625000e+03, 6.808834960937500000e+03, 3.832187744140625000e+03, -4.943461425781250000e+03, -2.807236572265625000e+03, 
-6.400000000000000000e+03, -1.527228027343750000e+03, -4.442281738281250000e+03, -6.752748535156250000e+03, 5.889236068725585938e+01, 2.037402709960937500e+03, 
#######
-4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, 
2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 
-6.400000000000000000e+03, -5.163857421875000000e+02, -5.163857421875000000e+02, -5.163857421875000000e+02, -5.163857421875000000e+02, -5.163857421875000000e+02, 
#######
-4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, 
2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 
-6.400000000000000000e+03, -5.477725585937500000e+03, -5.477725585937500000e+03, -5.477725585937500000e+03, -5.477725585937500000e+03, -5.477725585937500000e+03, 
#######
-4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, 
2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 
-6.400000000000000000e+03, 1.625257812500000000e+03, 1.625257812500000000e+03, 1.625257812500000000e+03, 1.625257812500000000e+03, 1.625257812500000000e+03, 
#######
-4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, 
2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 
-6.400000000000000000e+03, -1.891445800781250000e+03, -1.891445800781250000e+03, -1.891445800781250000e+03, -1.891445800781250000e+03, -1.891445800781250000e+03, 
#######
-4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, 
2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 
-6.400000000000000000e+03, -5.040036132812500000e+03, -5.040036132812500000e+03, -5.040036132812500000e+03, -5.040036132812500000e+03, -5.040036132812500000e+03, 
#######
-4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, 
2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 
-6.400000000000000000e+03, 2.163487304687500000e+03, 2.163487304687500000e+03, 2.163487304687500000e+03, 2.163487304687500000e+03, 2.163487304687500000e+03, 
#######
-4.335843026638031006e-01, -4.335843026638031006e-01, -2.055490234375000000e+03, -6.827524902343750000e+03, -6.827524902343750000e+03, -6.827524902343750000e+03, 
2.999359619140625000e+03, 2.999359619140625000e+03, 1.839557006835937500e+03, -8.536135864257812500e+02, -8.536135864257812500e+02, -8.536135864257812500e+02, 
-6.400000000000000000e+03, -6.247361328125000000e+03, -6.752748535156250000e+03, -5.579192382812500000e+03, -5.579192382812500000e+03, -5.579192382812500000e+03, 
#######
-4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, 
2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 
-6.400000000000000000e+03, -4.841292968750000000e+03, -4.841292968750000000e+03, -4.841292968750000000e+03, -4.841292968750000000e+03, -4.841292968750000000e+03, 
#######
-4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, 
2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 
-6.400000000000000000e+03, -6.260012695312500000e+03, -6.260012695312500000e+03, -6.260012695312500000e+03, -6.260012695312500000e+03, -6.260012695312500000e+03, 
#######
-4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, 
2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 
-6.400000000000000000e+03, -1.438149902343750000e+03, -1.438149902343750000e+03, -1.438149902343750000e+03, -1.438149902343750000e+03, -1.438149902343750000e+03, 
#######
-4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, 
2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 
-6.400000000000000000e+03, 3.217366210937500000e+03, 3.217366210937500000e+03, 3.217366210937500000e+03, 3.217366210937500000e+03, 3.217366210937500000e+03, 
#######
-4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, -4.335843026638031006e-01, 
2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 2.999359619140625000e+03, 
-6.400000000000000000e+03, 3.217366210937500000e+03, 3.217366210937500000e+03, 3.217366210937500000e+03, 3.217366210937500000e+03, 3.217366210937500000e+03, 
